LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_payment_next_month
30000,1,3,2,29,0,0,0,-1,-1,0,13172,7965,3101,3126,7365,3245,1082,1000,3126,7365,0,828,0
210000,1,3,2,28,0,0,0,0,0,0,180004,184401,171506,133206,98885,88101,9000,7500,5503,4185,4500,3875,0
230000,1,4,2,28,-1,-1,-1,-1,-1,-1,326,326,326,326,1176,326,326,326,326,1176,326,776,0
210000,2,3,1,40,0,0,0,0,0,0,41826,42820,44156,44864,45768,48204,1520,1856,1564,1468,3000,2000,0
500000,2,3,2,37,0,0,0,0,0,0,51652,29550,33040,30757,35559,38981,5300,4000,3000,5300,5000,5000,0
290000,1,2,2,41,0,0,0,0,0,0,293281,268030,157691,158720,144085,143663,7948,22429,5530,4442,5887,5890,0
50000,2,3,1,50,0,0,0,0,0,0,14592,16335,18061,18955,19933,21605,2000,2000,1500,1300,2000,1000,0
60000,1,3,2,42,0,0,0,0,0,2,60660,57718,38144,29542,30700,30064,3500,1731,2009,4121,0,1000,0
80000,2,3,1,53,1,2,2,2,0,0,9715,9415,11254,10777,12096,13895,0,2000,0,1500,2000,0,0
150000,2,4,2,26,-1,-1,-1,0,-1,0,38052,0,18600,18400,1527,1527,0,18600,0,1527,0,0,0
80000,2,4,2,29,1,-1,-1,-2,-2,-2,0,80000,0,0,0,0,80000,0,0,0,0,0,0
300000,1,4,1,45,-1,-1,-1,-1,-1,-1,999,-7334,8333,6666,8333,8333,0,24000,6666,10000,8333,15449,1
50000,1,2,1,58,-2,-2,-2,-2,-2,-2,4025,5318,4151,4186,3545,2659,5318,4151,4186,3545,2860,2702,0
70000,2,2,1,30,2,2,2,2,2,2,56448,57550,58008,58957,60367,61617,2600,2000,2500,2500,2400,2500,1
50000,2,3,2,22,2,2,2,0,0,0,49559,49548,50148,48910,29848,26159,1100,1700,1500,1000,1000,1300,1
360000,2,4,1,30,1,2,-1,0,-1,-1,18886,14249,3821,2404,319,0,0,3828,2000,319,0,0,0
240000,1,4,2,28,0,0,0,0,0,0,134245,137044,138197,140983,138214,141187,4967,4916,4982,5017,5272,5200,0
20000,2,3,1,30,1,-2,-1,2,2,-2,0,0,780,780,0,0,0,780,0,0,0,0,1
20000,1,3,2,23,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,1,3,1,43,0,0,0,0,0,0,153249,154049,156523,159653,162866,157759,7900,6500,5700,5700,5700,5334,0
250000,1,4,1,44,-1,-1,-1,-1,-1,0,3704,5303,25959,6354,2994,5360,5319,26036,6373,3000,4376,3609,0
30000,2,3,1,48,2,2,3,2,2,2,10509,12727,12240,11747,12651,12305,2700,0,0,1100,0,1100,1
80000,2,3,1,40,2,2,2,2,0,0,78610,80666,82713,80838,49575,48354,3900,4000,0,1920,1800,1800,1
430000,2,4,2,30,0,0,0,0,0,0,62774,68284,74806,82241,80298,53289,10284,10806,12241,1606,1119,52319,0
50000,2,3,2,25,2,2,2,2,2,2,15679,16228,17796,17213,18432,18981,1100,2150,0,1500,1000,0,1
80000,2,3,2,23,2,2,2,0,0,2,20661,22515,23339,23654,25119,24567,2500,1500,1000,2000,0,1058,0
80000,2,2,1,49,-1,-1,-1,-1,-1,-1,3367,4641,2290,1459,6764,7601,4641,2290,1459,6764,7601,7990,0
260000,1,4,2,35,2,2,2,0,0,2,139582,149124,145333,148332,160810,155683,13400,0,6910,16502,0,5847,1
120000,2,4,2,23,0,0,0,0,0,0,100904,91354,160932,54967,42017,30455,6629,3117,1551,2000,1273,2000,0
100000,2,2,3,51,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
400000,2,4,2,48,-1,-1,-1,0,0,-1,24478,10841,53336,25017,16039,38994,10846,53383,16044,0,39727,0,0
60000,2,4,2,23,0,0,0,0,0,2,13233,12772,14555,15803,19217,18768,1500,2000,1500,3700,0,900,0
80000,1,2,2,43,2,2,0,0,-1,-1,76292,77465,78834,12577,18376,23766,3006,5250,33,18431,23944,28457,0
90000,2,3,2,43,0,0,2,0,0,0,17503,20898,20263,20145,24845,23745,4000,0,3000,8000,5000,5000,0
210000,1,4,1,35,-1,-1,-1,-1,-2,-1,205,0,775,0,0,635,0,775,0,0,635,0,0
210000,1,3,2,28,-2,-2,-2,-2,-2,-2,198724,200500,0,0,0,0,4500,0,0,0,0,0,0
360000,1,3,2,28,0,0,0,0,0,0,35564,25173,10633,7217,7364,-7,2086,3017,144,147,0,763,0
110000,1,3,2,26,2,0,0,0,0,2,28290,30516,39584,43581,48458,17129,3000,10000,5000,6000,0,2000,0
80000,2,3,1,26,0,0,0,0,0,0,35897,30090,29299,12406,1308,-52,1510,2085,248,26,52,0,0
70000,2,2,1,47,1,-2,-1,2,0,0,30950,33087,42935,28346,27279,28976,3107,48323,0,2001,3000,3003,0
100000,1,4,2,27,0,0,0,0,-1,-1,5552,4784,4743,2805,354,443,1120,1000,0,354,443,441,1
100000,2,4,2,38,2,2,2,2,2,2,37566,37160,39750,40298,40835,41529,500,3500,1500,1500,1500,2000,1
320000,1,4,2,31,-2,-2,-2,-2,-2,-2,4445,4959,4000,3992,1590,-10,4984,4121,4012,1598,0,0,0
70000,2,3,1,38,0,0,0,0,0,0,19500,19884,20567,21526,21499,21556,1400,1400,1700,1000,781,815,0
150000,2,3,1,41,-1,-1,-2,-1,0,0,1650,0,0,6784,6923,14116,0,0,6784,159,167,760,0
300000,1,3,1,36,1,2,2,2,2,2,54977,56189,56663,57428,58455,57556,2500,1800,2100,1900,0,3500,1
310000,1,4,2,32,0,0,0,0,0,0,217464,217951,222465,142935,147857,150442,8500,9100,5200,7300,7000,3939,0
310000,1,4,1,43,-1,2,-1,-1,-1,-1,2432,261,2745,-626,110,-154,0,4000,0,1000,0,0,0
240000,1,4,2,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
50000,1,2,2,41,2,2,2,2,3,2,29368,28612,31623,33393,32587,31914,0,3500,2589,0,0,1332,0
320000,2,4,2,32,-1,-1,-1,0,0,-1,20488,18607,41195,89714,64646,6103,18615,42067,30014,39515,6110,11611,0
130000,2,2,1,42,2,2,0,0,0,0,95564,92809,95477,95334,96066,97413,0,4500,3500,3400,4000,4000,1
250000,2,4,2,26,-1,-1,-2,-2,-1,-1,7374,0,0,0,2546,0,0,0,0,2546,0,0,0
420000,1,4,1,46,2,2,2,0,0,0,426429,436968,428712,425345,354852,353113,19000,0,16100,13000,14064,111170,1
10000,2,2,1,33,2,2,2,0,0,0,7708,9912,9608,9639,9985,11084,2500,0,1200,500,1400,1,0
500000,2,3,2,33,-2,-1,0,0,-2,-2,11058,18578,84087,50058,35036,4757,18641,75207,5100,5089,118,1647,0
20000,1,2,2,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
230000,2,4,2,29,-1,-1,-1,-1,-1,-1,33147,1672,3677,18346,3900,4167,1672,3677,18346,3900,4167,399,0
10000,2,3,1,40,1,2,2,2,2,2,8481,8711,6946,5863,4180,4322,2000,0,450,0,600,320,1
500000,1,3,1,58,-1,-1,-1,-1,-1,-1,4101,11076,3834,-754,6276,16871,11155,4024,754,7030,17050,6063,0
150000,2,3,2,26,0,0,0,0,0,0,96739,98351,100369,101035,101982,103970,4000,4500,4000,4000,5000,5000,0
500000,1,4,1,42,1,1,0,0,0,0,9615,9996,177741,163299,159110,135658,1054,177080,4425,5666,4825,100225,0
20000,1,3,2,22,1,2,2,2,0,0,19698,20305,20602,19850,20277,17525,2000,1300,0,702,620,0,1
20000,1,3,2,22,0,0,0,0,0,0,13447,10232,7842,9262,4335,0,2200,2000,2200,1200,0,0,0
240000,2,4,2,28,1,-1,-1,-1,-1,-1,0,1748,0,14944,968,10408,1748,0,14944,968,10408,0,1
20000,2,2,1,44,0,0,2,2,2,0,20313,20111,18057,18536,11532,19450,3030,0,2175,0,10000,931,0
210000,2,2,2,36,2,0,0,0,0,0,420522,203447,206683,99411,63322,73433,16000,6549,4500,2407,12700,3200,0
50000,2,3,2,29,0,0,0,0,0,0,24399,23495,22611,14174,10809,9004,4000,5000,4000,3000,1000,3000,0
140000,2,4,1,35,0,0,0,0,0,0,26187,28431,26141,24958,27574,27151,3000,2000,2000,3000,1661,3500,0
100000,2,3,2,24,-1,-1,-1,-1,-1,-1,396,0,1967,5476,396,811,0,1967,7142,396,811,817,0
60000,1,2,1,46,0,0,0,0,0,0,56869,57976,54398,46937,19085,19506,2110,2131,2010,1000,1000,1000,0
180000,1,4,1,36,0,0,0,0,0,0,163736,116422,99278,95766,97753,95927,4655,2690,2067,2142,2217,1000,1
500000,1,4,1,51,0,0,0,0,0,0,396402,395484,333041,294173,300616,266973,14034,15040,12018,15028,10038,10018,0
80000,2,3,1,36,0,0,0,0,0,0,74652,76506,78173,79220,81351,48056,3700,3500,3000,3368,1023,1500,0
30000,2,3,2,22,2,2,2,0,0,0,27201,27873,25406,23339,17869,15284,4000,0,2000,2000,1500,1000,1
110000,1,4,2,27,0,0,0,0,0,0,87487,90120,93661,96185,99667,102978,5000,5000,5000,5000,5000,4000,0
550000,1,2,1,50,2,2,2,0,0,2,491810,534289,494690,504929,501474,446605,51500,0,19067,35696,0,18169,1
60000,1,2,2,44,0,0,0,0,0,0,57694,58749,38110,38525,38346,37416,2800,1900,1300,1363,1500,1466,0
170000,1,3,2,29,0,0,0,0,-1,0,23070,186183,164405,93983,2806,1732,164000,7000,5215,3500,2000,300,0
10000,1,3,2,28,-1,2,-1,2,3,2,619,619,8642,9151,8023,5475,0,8642,800,107,200,0,1
200000,1,4,2,27,1,-1,-1,-1,-1,-1,-36,7203,5360,4481,10330,5599,7239,5395,4503,10381,5627,4935,0
200000,2,2,1,29,0,0,0,0,0,0,203621,203424,199728,195609,131981,131294,7464,7889,6600,4602,4900,4726,0
400000,1,4,1,50,0,0,0,0,0,0,16241,14697,12762,13043,10137,8249,1217,1302,1052,510,305,512,0
400000,2,4,2,29,0,0,2,0,0,0,74829,77970,70557,71867,72137,72955,7017,0,3200,2750,3000,5800,1
80000,1,3,2,26,2,0,0,0,0,0,81268,78311,79915,81371,79916,79227,3450,3508,3405,3359,3108,3400,1
100000,2,4,2,27,0,0,0,0,0,0,81152,81912,83231,62421,63814,65164,3000,2700,2270,2433,2530,2400,0
150000,2,4,1,35,-1,-1,-1,-2,-1,-1,3003,2688,3125,9643,4383,2225,2698,3137,9643,4395,2229,3041,0
20000,1,2,1,40,0,0,0,0,0,0,8151,9011,10858,12670,13157,13742,1153,2000,2000,1000,800,1000,0
440000,1,4,2,30,-2,-2,-2,-2,-2,-2,390512,200426,170209,136020,101744,78482,10063,7784,4632,3458,2671,2027,0
50000,1,3,2,26,0,0,0,0,0,0,45253,44840,45880,46893,47827,48829,1724,1764,1777,1711,1772,2043,0
230000,2,4,1,38,1,-1,-1,-1,-2,-2,828,1533,7234,824,4690,1408,1547,7247,828,4713,1415,1820,0
110000,1,4,2,28,1,2,0,0,0,0,44278,41812,43095,46292,44744,36243,0,2000,5000,1514,1197,982,0
390000,2,3,1,37,0,0,0,0,0,0,175363,164292,144731,145140,130727,131619,5551,5358,5500,5000,20000,10000,0
270000,2,4,2,29,0,0,0,0,-1,-1,14728,20865,24812,12674,9486,2460,10000,5000,3900,9486,2460,0,0
50000,1,2,2,26,2,0,0,0,0,0,50951,49139,46802,47622,48686,47459,2500,2100,1900,2000,1746,1890,1
130000,2,4,2,29,-1,-1,-1,0,0,0,790,390,99235,98080,97224,97940,390,99235,4368,3449,3713,3610,0
230000,2,3,1,43,2,2,2,0,0,0,222819,232264,227054,196356,199525,201836,14300,158,7100,7400,7500,7820,1
280000,1,3,2,39,-2,-2,-2,-2,-2,-2,6251,12501,4873,4071,-30,-30,12577,4897,4176,0,0,0,0
260000,2,4,1,32,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1150,0,0,0,0,1150,0,1
130000,2,3,2,24,1,-2,-1,-1,-1,-1,-10,-10,3362,-3,998,937,0,3372,0,1001,939,1013,0
220000,1,4,2,33,0,0,0,0,0,0,22708,24330,25918,27479,28877,30237,2000,2000,2000,2000,2000,2000,0
160000,1,4,1,41,0,-1,0,0,2,2,117126,11222,15513,18087,17499,19939,15315,15000,3000,0,3000,0,0
50000,1,4,2,26,0,0,0,0,0,0,15329,16575,17496,17907,18375,11400,1500,1500,1000,1000,1600,0,0
170000,1,2,1,42,0,0,0,0,0,0,191865,186841,183151,170838,80934,80821,7080,8271,5159,2700,2619,3500,0
180000,2,3,1,30,0,0,2,0,0,0,149218,217602,96169,70083,59509,78312,10915,5,5050,10000,20000,2000,0
50000,1,2,1,58,0,0,0,-2,-2,-1,50456,51400,0,0,0,10400,2400,0,0,0,10400,0,0
60000,1,3,2,38,0,0,0,0,0,0,42184,42108,41300,40840,40366,39737,2014,1616,1566,1700,1600,1400,0
100000,2,4,2,33,0,0,0,0,0,0,75374,44796,47294,38712,39304,40479,2000,5000,1521,1595,2000,2716,0
200000,2,3,1,30,1,2,0,0,0,0,35706,34064,30519,26166,28097,29855,1500,2547,2500,2500,3500,2000,0
180000,2,2,2,24,0,0,0,0,0,0,100772,85185,77698,67459,52777,46337,3034,4031,2495,1556,1431,1293,0
50000,1,3,2,26,0,0,0,0,0,0,48065,49237,29651,30049,28376,28954,2500,1862,1150,1200,1200,1202,0
60000,1,3,2,25,0,0,2,2,0,0,56473,61514,61748,58583,28301,29301,6000,1800,0,600,1000,300,0
250000,1,4,1,40,-1,-1,-1,-1,-1,-1,396,396,396,396,396,396,396,396,396,396,396,109,0
20000,1,3,1,50,0,0,0,0,0,-1,18865,36059,18757,15521,13086,7688,1500,2580,1279,654,7688,0,0
20000,2,3,2,27,0,0,0,0,0,0,7486,7826,9574,12101,17128,13395,2000,4574,5101,5128,3395,5385,0
90000,1,4,2,26,1,-2,-1,-1,0,0,0,0,403,33982,30738,29018,0,403,33982,1000,1000,1000,0
30000,2,2,1,40,2,2,2,0,0,0,16457,19145,18547,18645,17847,15465,3280,0,1511,609,500,800,1
210000,1,3,2,25,2,0,0,0,2,0,7474,8625,3511,4950,4727,5494,1500,1500,1500,0,1000,1000,1
50000,1,2,2,35,0,0,0,0,0,0,38536,39891,41945,44064,45182,47408,2000,2381,2500,1500,3000,0,0
50000,2,3,2,25,0,0,0,-1,0,-1,4406,3732,0,4249,4865,2157,3000,0,4249,2065,2157,0,0
270000,2,4,2,28,-1,-1,-1,0,0,0,475,475,5691,37526,50565,48888,475,5691,34000,14000,8000,15000,0
460000,1,4,1,39,2,2,5,5,5,5,2495,2495,2495,2495,2495,2495,0,0,0,0,0,0,1
340000,2,4,1,33,0,0,0,-2,-1,-1,35695,40924,0,0,7687,21200,6018,0,0,7687,21200,10600,0
90000,2,4,1,41,2,2,2,2,2,2,78700,80348,81630,82890,84709,86252,3500,3200,3200,3300,3100,3100,1
500000,1,3,2,32,0,0,0,2,0,0,126599,132527,138945,142235,144959,148697,8000,8500,7000,7000,6000,15000,0
50000,1,4,2,26,0,0,0,0,0,0,29021,28408,29117,28764,28390,29443,1768,1477,1444,1100,1500,1100,0
200000,2,3,2,36,0,0,0,0,0,0,138636,140982,145038,146190,148989,130481,5048,6726,5451,5774,4739,5500,0
120000,2,3,2,24,0,0,0,0,0,-1,34670,35606,27065,25948,11884,3107,2033,1200,0,0,3107,8542,1
180000,2,4,2,28,0,0,0,0,0,0,171237,172787,174667,176618,141697,143738,8000,7000,7000,5010,5200,6000,0
200000,1,3,1,41,0,0,2,0,0,0,92272,69963,67223,69167,69289,70333,6582,0,2943,2301,2374,2500,0
80000,1,3,2,26,0,0,0,0,0,0,76158,81858,80337,61002,58148,52515,8000,5000,4000,5000,3000,5000,0
100000,1,3,2,23,0,0,0,0,0,0,67873,49285,49992,35518,36426,37836,2000,1600,2000,1500,2000,2000,0
280000,2,4,2,36,-1,-1,-1,-1,-1,-1,4126,7001,12984,-5,1411,5654,7065,13046,5,1416,5654,6055,0
150000,2,3,1,49,1,-1,-1,-1,-1,-1,0,1870,669,0,13453,5773,1870,669,0,13453,5773,100,0
180000,2,3,2,27,0,0,0,0,0,0,53490,54552,56300,56831,57958,59330,1952,2627,2063,2072,2303,2500,0
140000,2,4,2,28,0,-1,0,0,0,0,5845,10322,12830,13317,14936,18504,10322,5000,1000,2000,4000,4000,0
80000,2,3,2,23,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,1,4,1,49,0,0,0,0,0,0,62087,63444,65420,67722,70970,72670,3000,3000,4000,5000,3000,5000,0
80000,2,3,2,35,0,0,0,-1,-1,-1,48725,53095,56858,4849,4849,4849,10000,10000,4849,4849,4849,4849,0
70000,2,4,1,35,0,0,0,0,0,0,59795,60684,69521,45001,37214,23807,2479,10128,4086,1348,13032,10059,0
130000,1,3,2,27,0,0,0,-1,0,0,7100,4007,4900,1235,3946,2817,1100,1000,1235,3011,1008,966,0
240000,2,3,1,32,-1,-1,-1,-1,-1,-1,4101,7101,5500,5500,5500,5463,8500,5500,5500,5500,5463,5500,0
250000,2,4,1,34,0,0,2,0,0,0,141223,156858,151841,152803,155997,160220,17994,0,5469,5656,6811,3920,0
100000,2,2,1,53,0,0,0,0,0,0,98026,99768,100098,75296,73774,75603,3773,3919,3010,3000,6000,3500,0
20000,1,3,2,57,0,0,0,0,0,0,20104,19887,19486,19501,19274,19703,3000,1500,1600,900,900,600,0
150000,2,4,2,27,-2,-2,-2,-2,-2,-2,5200,1689,-17,3996,2278,1132,1689,0,4013,2278,1132,4721,0
60000,2,3,2,24,0,0,0,0,0,0,57674,59213,60764,60070,40479,39871,2500,2505,2000,3003,1500,2100,0
50000,2,3,2,23,2,2,2,3,2,2,31805,32988,34935,34076,34685,33976,2000,2800,0,1300,0,3700,1
150000,1,3,1,34,0,0,0,0,0,0,132214,135140,135263,137540,144786,146379,4414,4700,4306,10006,4822,4112,0
280000,2,3,1,51,2,2,2,2,0,0,258764,279451,280882,218619,201679,195934,25000,7500,0,6500,7000,6000,0
310000,1,3,2,35,0,0,0,0,0,0,124617,126982,125072,126416,132772,137519,6015,5006,5006,10004,8007,5017,0
140000,2,3,2,26,0,0,0,0,2,0,141057,144306,141949,141345,136379,126211,7200,19000,10400,0,4931,9100,0
20000,2,3,2,26,0,0,0,0,0,0,25451,24025,21148,17767,2692,-956,3000,1500,1035,54,24056,21000,0
20000,1,3,1,47,-1,2,-1,0,-1,-1,8424,4310,16990,3820,4350,3180,0,16990,0,4350,3180,780,0
40000,2,2,1,26,2,2,2,2,2,0,33811,34654,35597,36211,35334,36170,1700,1800,1500,0,1500,1500,1
360000,2,3,1,52,-1,-1,-2,-2,-2,-2,2995,2401,2277,500,3586,7399,2406,2282,500,3586,7399,600,0
360000,2,4,2,29,-1,-1,-2,-2,-2,-1,2868,0,0,0,0,629,0,0,0,0,629,2475,1
260000,1,3,1,54,0,0,0,0,0,0,212197,212185,212584,213851,215362,214879,7534,8201,7633,7436,7879,8727,0
180000,2,4,2,42,2,2,2,2,2,2,130304,140191,142477,141674,146312,149133,13600,6000,3000,8500,5300,300,1
140000,2,3,1,30,0,0,0,0,0,0,13859,16229,16459,14753,13437,14745,5000,1286,1476,423,3000,1000,0
200000,1,2,2,30,0,0,0,0,0,0,111053,112269,76726,72487,74108,67036,5020,4005,2800,3300,3000,2700,0
100000,2,2,1,50,0,0,0,0,0,0,16469,17885,19587,21256,22895,24514,2000,2000,2000,2000,2000,2000,0
120000,1,4,2,29,-2,-2,-2,-2,-2,-2,119324,119255,120584,70990,0,0,5025,4023,3300,0,0,68010,0
160000,1,4,2,41,-1,-1,-1,-1,-1,-1,396,396,396,0,688,396,396,396,0,688,500,0,1
10000,1,3,1,50,1,2,0,0,0,0,10171,8150,8446,8067,8227,8400,2,1281,1134,294,305,1000,0
130000,1,3,2,25,0,0,0,2,2,2,113290,112561,119435,105382,49643,46812,5650,12421,0,7000,0,2000,0
230000,2,2,1,30,0,0,0,0,0,0,190919,191785,164602,136569,139522,132239,7214,6264,10000,5028,5000,5000,0
50000,1,2,2,26,0,0,0,0,0,0,50316,48987,49299,48103,48669,48507,3000,3000,2200,2000,2000,2300,0
80000,2,3,2,30,0,0,0,0,0,0,127580,91812,96599,93389,29716,27283,13000,6000,5122,5012,13000,18000,0
160000,2,4,2,31,-1,-1,-1,-1,-2,-2,1672,4411,500,0,0,0,4411,504,0,0,0,0,0
20000,2,3,2,24,2,0,0,0,0,3,2968,3980,5075,5979,6796,6463,1223,1318,1183,1000,0,0,1
140000,1,3,2,62,0,0,0,0,0,0,143107,138581,123491,118886,117059,117405,4839,5000,5000,7500,7000,5029,0
50000,1,2,1,41,2,2,2,2,-2,-2,20186,15773,13555,0,0,0,2700,103,0,0,0,0,1
60000,2,4,1,37,0,0,0,0,0,2,37934,39020,40071,41098,43536,44670,2000,2000,2000,3100,2000,0,0
140000,1,3,1,73,0,0,0,0,0,0,135206,135316,134943,135772,138675,137197,5082,5008,5000,6016,5018,5264,0
50000,2,2,2,49,0,0,0,0,0,0,48909,47863,21489,20414,19342,19482,1676,1302,700,699,849,826,0
300000,2,4,2,38,-2,-2,-2,-2,-2,-2,13548,13097,3025,4128,1726,-587,2060,2004,2003,1726,692,116422,0
240000,1,3,1,56,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,780,390,390,390,540,0
200000,2,4,1,37,0,-1,-1,0,0,0,74418,3251,86800,84144,83699,121930,3251,86804,1820,29000,71439,2738,0
50000,1,4,2,27,0,0,0,0,0,0,47189,48182,49479,49704,19380,18653,1778,2075,1300,700,677,691,0
200000,1,2,1,34,0,0,0,0,-1,2,73494,82253,179964,-36,5654,804,10000,100000,0,5690,0,4421,0
50000,2,4,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
500000,2,2,1,44,2,-1,0,0,0,-1,1273,79108,329774,328950,336073,1257,79113,255005,6780,8401,1262,2120,1
230000,2,4,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,2,1,2,25,0,0,0,-2,-1,0,6643,9400,0,0,11457,6709,3000,0,0,45568,3000,3001,0
280000,1,4,2,47,-2,-2,-2,-2,-2,-2,2180,251,4250,1000,5507,5348,251,4250,1000,5507,5348,433,0
50000,2,2,1,26,0,0,0,0,0,-2,47095,48085,49039,49662,0,0,2073,2027,1650,0,0,0,0
210000,2,3,1,44,0,0,0,0,0,0,88309,89755,90031,70660,71172,71844,4500,3600,3100,2900,2600,2700,0
180000,2,4,2,33,-2,-2,-2,-2,-2,-2,1246,1845,471,471,248,335,1845,471,471,248,335,200,0
300000,1,4,1,45,0,0,0,0,0,0,193462,185703,190060,189912,145909,127078,6835,7542,7930,6534,6153,2815,0
100000,2,3,1,35,0,0,0,0,0,0,106229,98217,42482,43326,44235,45498,3000,1707,1551,1607,2000,2000,0
30000,2,3,2,22,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
40000,2,3,2,25,0,0,0,2,0,0,34084,35169,37940,36824,37242,37900,1861,3755,0,1290,1337,1339,0
150000,1,2,2,45,-1,-1,-1,-1,-1,0,6129,6051,5901,671,37082,34725,6051,5901,671,37082,5000,5000,0
120000,2,4,2,25,-1,-1,-1,-1,-1,-1,9642,12557,3938,1110,9848,3301,12557,3938,1110,9848,3301,0,0
90000,2,2,2,42,0,0,0,0,0,0,91240,92795,93557,47166,48406,49695,4895,4806,1547,3000,3000,1720,0
50000,1,3,2,25,0,0,0,-2,-2,-2,41739,20650,0,0,0,0,1650,0,0,0,0,0,0
440000,2,3,1,42,1,-2,-2,-2,-2,-2,22597,7288,5683,-20,-20,9881,7324,5683,20,0,9901,121971,0
70000,2,3,2,31,0,0,0,0,0,0,64888,64454,103298,50978,51374,52453,2127,2151,2500,1836,1904,1915,0
110000,2,4,2,29,0,0,0,0,0,0,69718,67961,68306,69786,48728,18574,3000,2000,2049,2000,1000,1000,0
220000,1,3,1,30,0,0,0,0,0,2,15746,17537,14856,35705,25649,5018,16780,14469,35278,4647,19,8438,0
420000,2,4,2,36,-2,-2,-2,-2,-2,-2,0,3363,13581,1024,7853,5562,3363,13591,1026,7853,5562,990,0
140000,2,3,1,29,0,0,0,0,0,0,100064,95224,104440,88467,71519,63150,6029,30000,7981,3000,3000,3000,0
50000,1,3,1,32,0,0,0,0,0,0,46253,46117,46919,17459,17825,18193,1998,3000,625,647,664,649,0
80000,2,3,1,41,-1,-1,-1,-1,-1,-1,264,264,264,264,264,414,264,264,264,264,414,264,0
90000,1,3,2,29,0,0,0,0,0,0,85769,87877,89766,63793,24265,25713,3535,3703,2085,1026,2000,2000,0
110000,2,3,2,25,0,0,0,0,0,0,38152,39214,39981,41312,42028,42899,2000,1700,2000,1700,1700,2300,0
90000,2,2,2,27,1,2,0,0,0,0,94699,92290,90719,39902,39200,38531,0,4183,1600,1280,1310,1432,1
240000,1,4,1,53,0,0,0,0,0,0,232943,236437,133385,136654,136639,123951,9700,5000,5500,5500,5000,5000,0
10000,1,3,3,28,0,0,0,0,0,0,5757,6805,7662,8034,8256,8957,1300,1128,500,500,1000,500,1
410000,1,4,1,38,-1,-1,-1,-1,-1,-1,10867,2719,0,11900,478,387,2719,0,11900,478,387,0,0
310000,2,3,1,29,0,0,0,0,0,0,182202,162547,140911,111881,78759,78877,5118,3758,3901,2206,3089,3023,0
230000,1,4,1,46,1,2,2,2,2,2,189724,193112,197039,200300,203018,199689,8000,8500,8000,7500,0,6622,1
20000,1,3,2,25,0,0,2,2,2,0,14193,16489,15936,18015,17431,18000,2850,0,2355,0,1000,900,1
220000,2,3,1,35,0,0,0,0,0,0,45739,46975,48211,47418,48657,48129,2000,2000,2000,2000,2000,2000,0
400000,2,4,2,28,-1,-1,-1,0,-1,-1,3299,6930,2375,1211,6661,517,6978,2387,1127,6694,519,593,0
290000,2,3,1,36,-2,-2,-2,-2,-2,-2,754,-98,-309,63,227,946,0,0,500,590,1045,0,0
30000,2,3,2,24,0,0,0,0,0,0,31319,31181,31540,31016,30531,30528,1564,1800,1100,1500,1500,3000,0
30000,2,3,2,22,0,-1,2,-1,-1,-1,1924,7096,2982,1732,3836,2461,7096,0,1732,3836,2461,3704,0
90000,1,3,2,35,-1,-1,3,2,-1,-1,941,3008,1882,941,266,-675,3008,200,0,266,0,3264,1
70000,1,4,2,27,0,0,-2,-2,-2,-1,2219,0,0,0,0,1453,0,0,0,0,1453,0,0
130000,2,4,2,27,-2,-2,-2,-2,-2,-2,5188,-26,3955,0,708,2773,0,3981,0,708,2773,860,0
180000,1,4,2,31,-2,-2,-2,-2,-2,-2,3580,0,0,0,7108,1300,0,0,0,7108,1300,0,0
150000,2,4,2,26,0,0,2,0,0,0,65421,69087,63156,57147,53383,48556,4850,2000,2000,2000,2000,1500,0
280000,2,4,2,32,-2,-2,-2,-2,-2,-2,5855,13645,9127,9656,41434,21732,13713,9171,9705,41641,21838,5659,0
200000,2,4,1,35,-1,-1,2,-1,-1,-1,316,734,418,424,424,424,734,0,424,424,424,608,0
170000,2,3,1,43,0,0,0,0,0,0,95780,109078,115606,121493,132016,145820,13298,9913,7900,10523,16289,3600,0
140000,2,4,2,27,0,0,0,0,0,0,27750,28797,29840,31349,35687,36983,1500,1500,2000,5000,2000,5000,0
280000,2,3,1,53,-1,-1,2,2,-1,-1,1890,2846,920,390,7531,1240,2846,390,390,7531,1240,390,0
